emp_id,emp_name,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications
E826,Tracey Mccoy,S003,Node.js,10,6,No
E3098,Brian Davis,S013,Financial Modeling,4,3,No
E696,Gregory Smith,S001,JavaScript,2,4,No
E4799,Valerie Hanson,S014,Client Management,10,6,No
E4172,Elizabeth Ryan,S009,Data Visualization,3,2,No
E537,Jennifer Jones,S015,Risk Management,8,9,Yes
E2544,Nicole Stanley,S008,Machine Learning,3,3,No
E387,Peter Webster,S008,Machine Learning,7,12,No
E2242,James Collier,S013,Financial Modeling,1,4,No
E4486,Laura Baxter,S006,Python,9,10,No
E1478,Andrea Castro,S009,Data Visualization,1,3,Yes
E2145,Samuel Hernandez,S005,HTML/CSS,6,12,Yes
E3792,Todd Erickson,S001,JavaScript,4,1,Yes
E4111,Donald Henderson,S001,JavaScript,3,4,No
E245,Shannon Gutierrez,S009,Data Visualization,9,12,No
E305,Linda Hunter,S007,SQL,3,4,Yes
E3946,Charles Ramos,S011,Consulting Basics,8,8,No
E2318,Terri Kirk,S001,JavaScript,10,8,No
E4221,Lori Chandler,S015,Risk Management,2,4,
E3946,Charles Ramos,S010,Big Data,1,4,Yes
E273,Alison Mckenzie,S005,HTML/CSS,9,6,No
E1343,Tamara Edwards,S006,Python,1,4,Yes
E835,Timothy Delacruz,S006,Python,1,1,No
E2818,Donna Carroll,S004,Docker,4,2,No
E2857,Laura Olson,S001,JavaScript,5,2,No
E3657,Jennifer Miller,S003,Node.js,8,8,No
E4865,Ann Roberts,S014,Client Management,6,9,Yes
E1576,Andrew Hayden,S012,Project Management,5,3,Yes
E1591,Jessica Hanson,S004,Docker,3,3,No
E3574,Tamara Wade,S012,Project Management,4,3,Yes
E3725,Michelle Smith,S013,Financial Modeling,8,7,No
E4311,Joe Gutierrez,S005,HTML/CSS,1,2,Yes
E4139,Krystal Avila,S009,Data Visualization,1,2,Yes
E1056,Sarah Brady,S015,Risk Management,5,2,Yes
E4766,Stacy Smith,S007,SQL,8,5,Yes
E1523,Toni Castro,S012,Project Management,3,3,No
E189,Dr. Alec Hernandez MD,S005,HTML/CSS,9,9,Yes
E2482,Joy Brown,S009,Data Visualization,2,1,No
E467,Brooke Griffin,S014,Client Management,8,7,Yes
E571,Richard Norris,S004,Docker,4,4,Yes
E3621,Justin George,S004,Docker,9,9,Yes
E3762,Beverly Atkinson,S015,Risk Management,6,5,No
E2490,Michael Edwards,S001,JavaScript,4,4,No
E757,Emily Hahn,S011,Consulting Basics,6,12,No
E4582,Rick Nelson,S009,Data Visualization,6,11,Yes
E4214,Michelle Myers,S011,Consulting Basics,9,10,No
E1144,Audrey Tucker,S007,SQL,4,3,No
E4691,Amanda Ramirez,S004,Docker,7,7,Yes
E4178,Brittany Ruiz,S011,Consulting Basics,10,12,Yes
E3835,Bradley Avila,S006,Python,9,10,Yes
E2828,Melissa Stone,S007,SQL,8,9,Yes
E254,Dr. Larry Hernandez,S015,Risk Management,5,1,Yes
E1113,John Stokes,S010,Big Data,9,12,Yes
E2161,Anna Horne,S006,Python,8,5,No
E4411,Melinda Carpenter,S013,Financial Modeling,4,3,Yes
E3853,Katrina Smith,S006,Python,5,4,No
E328,Andrew Jimenez,S003,Node.js,4,1,
E699,John Beck,S003,Node.js,6,8,No
E1897,Maria Cannon MD,S008,Machine Learning,9,7,Yes
E3895,Kristina Garcia,S011,Consulting Basics,3,2,Yes
E3877,Betty Ellison,S006,Python,3,1,Yes
E1096,Christina Jacobs,S008,Machine Learning,5,1,Yes
E4386,Nathan Cox,S004,Docker,9,11,Yes
E4423,Ricky Stevenson,S001,JavaScript,8,12,Yes
E4698,Kimberly Wiggins,S002,React,5,1,No
E3901,Eric White,S008,Machine Learning,4,1,No
E2531,Russell Lyons,S010,Big Data,3,3,Yes
E1624,Natasha Burns,S003,Node.js,3,4,No
E3912,Thomas Page,S012,Project Management,5,4,No
E1546,Kelli Booker,S010,Big Data,6,7,No
E2929,Cody Donaldson,S003,Node.js,5,1,No
E1834,Sonya Palmer,S003,Node.js,2,1,Yes
E1118,Emily Kelly,S011,Consulting Basics,5,1,Yes
E270,Madison Smith,S001,JavaScript,2,2,No
E1489,Tiffany Phillips,S001,JavaScript,3,4,No
E2229,Stephen Cochran,S006,Python,9,10,No
E2387,Brandy Williams,S013,Financial Modeling,8,5,No
E3151,Thomas Torres,S010,Big Data,2,4,No
E2597,Donna Davis MD,S006,Python,7,5,No
E3770,Timothy Smith,S002,React,1,3,Yes
E1769,Brian Mercado,S013,Financial Modeling,8,8,Yes
E4943,Ann Mullins,S006,Python,8,8,No
E098,Matthew Perry,S007,SQL,9,8,No
E2127,Dustin Clark,S014,Client Management,5,4,Yes
E1800,Samuel Barrett,S015,Risk Management,2,4,Yes
E3455,Seth Jenkins,S014,Client Management,7,11,Yes
E3083,Christine Ward,S006,Python,6,10,Yes
E2438,Leslie Meadows,S007,SQL,9,10,Yes
E2702,Annette Lane,S007,SQL,10,12,Yes
E4290,Natalie Johnson,S006,Python,4,2,Yes
E1038,Angela Lyons,S007,SQL,2,3,No
E3866,Matthew Smith,S002,React,7,7,Yes
E3533,Stephanie Johnson,S006,Python,8,9,Yes
E017,Travis Moore,S004,Docker,10,6,Yes
E3435,Larry Jackson,S002,React,2,3,No
E508,Doris Carey,S014,Client Management,3,2,No
E1349,Amanda Decker,S006,Python,3,2,No
E2663,Sheryl Graves,S006,Python,1,4,No
E1288,Katrina Smith,S010,Big Data,7,8,Yes
E1923,Janice Carroll,S012,Project Management,8,10,Yes
E4287,Tammy Moran,S013,Financial Modeling,4,2,No
E1157,Yvette Weaver,S002,React,1,2,No
E1749,Steven Hernandez,S005,HTML/CSS,5,3,No
E3926,Alison Rose,S004,Docker,9,12,No
E4044,Russell Griffin,S015,Risk Management,1,3,No
E3946,Charles Ramos,S013,Financial Modeling,5,4,No
E1156,Amy Martinez,S013,Financial Modeling,4,3,Yes
E4886,Tammy Newton,S001,JavaScript,9,5,Yes
E1287,Michael Smith,S008,Machine Learning,8,12,No
E4510,Nicholas Jackson,S005,HTML/CSS,2,2,Yes
E898,Ryan White,S011,Consulting Basics,2,1,No
E353,Cody Novak,S012,Project Management,1,4,No
E3546,Dawn Jones,S010,Big Data,10,5,No
E1345,George Peterson,S009,Data Visualization,4,4,Yes
E4342,Kelly Rodriguez,S012,Project Management,9,7,No
E624,Jacqueline Jones,S007,SQL,9,6,No
E4774,Taylor Hodge,S013,Financial Modeling,7,8,No
E1168,James Patterson,S005,HTML/CSS,10,9,Yes
E2087,William Owens,S012,Project Management,9,11,Yes
E4915,Kelly Smith,S011,Consulting Basics,5,1,No
E1725,Carol Klein,S003,Node.js,4,2,Yes
E4427,Alex Gentry,S001,JavaScript,5,1,Yes
E162,Alyssa Hart,S009,Data Visualization,5,1,No
E4455,Todd Ford,S009,Data Visualization,7,6,No
E2186,Kevin Escobar,S013,Financial Modeling,4,3,No
E2964,Abigail Rollins,S009,Data Visualization,7,9,No
E1077,Michael Vega,S012,Project Management,8,12,No
E1059,Christopher Osborne,S006,Python,2,4,No
E3927,Stephanie Beck,S012,Project Management,1,1,Yes
E3922,Debra Hayes,S003,Node.js,6,12,No
E711,Craig Sullivan,S011,Consulting Basics,6,7,Yes
E4971,Debra Ray,S010,Big Data,2,2,No
E4436,Christopher Johnson,S009,Data Visualization,10,9,Yes
E2537,Ashley Hernandez,S012,Project Management,9,11,Yes
E4859,Jennifer Roberts,S014,Client Management,5,1,Yes
E2313,Samantha Nelson,S004,Docker,5,1,No
E012,Angela West,S007,SQL,1,2,Yes
E2935,Mark Thomas PhD,S010,Big Data,6,6,Yes
E1776,Ricky Jimenez,S001,JavaScript,4,2,No
E3075,Sylvia Cochran,S012,Project Management,2,2,No
E2112,Audrey Wilson,S010,Big Data,10,7,No
E2176,Edward Baldwin,S007,SQL,7,12,Yes
E2384,Jessica Taylor,S009,Data Visualization,8,11,Yes
E4614,Matthew Martin,S001,JavaScript,1,4,Yes
E629,David Bates,S005,HTML/CSS,5,1,No
E1458,Daniel Carroll,S005,HTML/CSS,8,7,Yes
E3240,Lori Collins,S003,Node.js,10,5,Yes
E3206,Michael Thompson,S007,SQL,8,5,Yes
E3896,Nicholas Peterson,S015,Risk Management,2,2,No
E3933,Mary Huang,S013,Financial Modeling,1,4,Yes
E357,Charlotte Rodriguez,S012,Project Management,4,2,No
E3021,Sarah Hicks,S003,Node.js,2,4,No
E2790,Joshua Brown,S006,Python,3,1,No
E1259,Mckenzie Reyes,S010,Big Data,1,4,Yes
E4340,Michael Maldonado,S006,Python,2,2,No
E878,Tommy Brown,S002,React,7,9,No
E2420,Jeremiah Smith,S014,Client Management,8,8,Yes
E1569,Catherine Ramirez,S007,SQL,3,2,Yes
E3745,Wendy Benson,S004,Docker,7,6,Yes
E4437,Jason Velazquez,S013,Financial Modeling,8,5,Yes
E1938,David Palmer,S003,Node.js,10,9,No
E2748,Peter Soto,S011,Consulting Basics,3,3,No
E3956,Rebecca Davis,S013,Financial Modeling,6,6,Yes
E4611,Thomas Sherman,S010,Big Data,4,1,Yes
E846,William Hoover,S007,SQL,9,9,Yes
E238,Emily Perez,S007,SQL,9,12,No
E4643,Laura Herrera,S002,React,8,8,No
E1141,Mr. Bradley Lyons,S013,Financial Modeling,6,,No
E106,Sean Chavez,S012,Project Management,4,1,No
E066,Marcus Griffin,S014,Client Management,7,10,No
E2366,Erica Richard,S009,Data Visualization,6,12,No
E3379,Phillip Johnson,S013,Financial Modeling,2,4,Yes
E094,Aaron Brooks,S011,Consulting Basics,7,8,No
E796,Jessica Baker,S001,JavaScript,9,10,No
E4249,Jaclyn Robinson,S003,Node.js,3,3,No
E830,Jeffery Harris,S008,Machine Learning,3,1,Yes
E2711,Emily Ellis,S008,Machine Learning,8,6,Yes
E3667,Todd Woodward,S011,Consulting Basics,9,8,No
E050,Kathryn Dunn,S010,Big Data,9,7,Yes
E4820,Lisa Hunt,S003,Node.js,9,7,Yes
E2607,Deborah Pineda,S010,Big Data,1,3,No
E4311,Joe Gutierrez,S012,Project Management,6,11,Yes
E1332,Abigail Jones,S013,Financial Modeling,2,1,Yes
E3688,Regina Cohen,S013,Financial Modeling,9,12,Yes
E3682,Gregory Thompson,S003,Node.js,6,7,No
E4281,Matthew Fox,S012,Project Management,6,5,No
E2233,Christopher Collins,S002,React,6,10,No
E695,Ashley Johnson MD,S006,Python,2,4,No
E3265,Jose Rivera,S001,JavaScript,4,1,Yes
E909,Kristen Suarez,S011,Consulting Basics,3,4,No
E4599,Marisa Allen,S014,Client Management,1,4,No
E1574,Kristin Ward,S003,Node.js,6,10,No
E1620,Chris Ray,S007,SQL,7,9,Yes
E2144,Jerry Vega,S015,Risk Management,3,1,Yes
E1015,Chelsea Nguyen,S012,Project Management,3,4,No
E3091,Penny Anderson,S002,React,8,7,No
E1135,Dr. Donna Johnson MD,S011,Consulting Basics,10,10,No
E4033,Michael Williams,S001,JavaScript,9,5,Yes
E2963,Fernando Joyce,S001,JavaScript,8,6,No
E1102,Molly Rodriguez,S004,Docker,3,4,Yes
E3405,William Strickland,S009,Data Visualization,1,2,Yes
E4770,Catherine Schneider,S002,React,1,2,No
E922,Jacob Johnson,S011,Consulting Basics,6,8,No
E1205,Michael Thomas,S010,Big Data,1,3,Yes
E2883,Andrew Mosley,S010,Big Data,1,1,No
E1755,Robert Deleon,S001,JavaScript,3,4,Yes
E060,Daniel Richards,S008,Machine Learning,5,3,No
E2346,Kathleen Morris,S010,Big Data,8,12,No
E614,Amy Rivera,S011,Consulting Basics,8,12,Yes
E593,Danielle Thomas,S010,Big Data,7,10,Yes
E4019,Jonathan Turner,S008,Machine Learning,2,2,Yes
E4730,Timothy Brewer,S013,Financial Modeling,9,11,No
E1199,Taylor Smith,S005,HTML/CSS,7,12,Yes
E1300,Kimberly Davis,S010,Big Data,1,1,No
E867,Tristan Rivera,S003,Node.js,2,1,Yes
E257,Patricia Fowler,S002,React,9,9,Yes
E673,Samuel Lee,S012,Project Management,4,1,No
E475,Mark Jackson,S008,Machine Learning,9,6,Yes
E3165,Daniel Garcia,S014,Client Management,6,9,Yes
E2846,Amanda Smith,S001,JavaScript,9,8,No
E496,Jacqueline Martin MD,S013,Financial Modeling,5,3,No
E1029,Anthony Pace,S008,Machine Learning,9,8,No
E2004,Daniel Barnett,S013,Financial Modeling,5,1,No
E3439,William Willis,S009,Data Visualization,5,2,No
E1084,Valerie Nguyen,S013,Financial Modeling,7,5,Yes
E4285,Glenda Bennett,S013,Financial Modeling,10,10,No
E941,Tiffany Rios,S013,Financial Modeling,4,1,No
E1021,Joseph Hendricks,S012,Project Management,1,1,Yes
E3692,Ms. Megan Sheppard,S015,Risk Management,2,1,No
E4686,Kenneth Riley,S013,Financial Modeling,10,7,Yes
E3131,David Davidson,S009,Data Visualization,4,1,No
E3699,Robin Thompson,S007,SQL,10,7,No
E2520,Kathleen Shepherd,S010,Big Data,8,8,No
E2275,Abigail Jones,S015,Risk Management,2,2,Yes
E3505,Mrs. Elizabeth Lowery DDS,S006,Python,9,10,No
E1336,Jennifer Baker,S012,Project Management,1,1,Yes
E2864,Travis Brown,S005,HTML/CSS,8,6,No
E855,Thomas Walsh,S013,Financial Modeling,3,4,Yes
E2727,Kenneth Duran,S015,Risk Management,3,3,Yes
E2610,Amanda Trevino,S014,Client Management,8,6,Yes
E3837,Kevin Morris,S005,HTML/CSS,9,7,Yes
E1156,Amy Martinez,S008,Machine Learning,8,7,No
E1094,Robert Bond,S004,Docker,6,12,No
E1114,Jody Wu,S014,Client Management,6,11,No
E3425,Mary Holmes,S005,HTML/CSS,3,2,No
E3954,Kristen Jennings,S009,Data Visualization,5,1,Yes
E3196,Dorothy Wolfe,S009,Data Visualization,5,1,No
E4176,Ryan Dyer,S004,Docker,6,6,Yes
E3064,Kevin Moore,S015,Risk Management,7,10,No
E780,Robert Nelson,S008,Machine Learning,2,3,Yes
E1668,Renee Martinez,S001,JavaScript,6,11,Yes
E4907,Eric Flores,S003,Node.js,10,6,Yes
E1610,Matthew Marks,S006,Python,1,2,No
E788,Jonathan Freeman,S009,Data Visualization,4,4,Yes
E574,Patricia Hays,S005,HTML/CSS,10,11,No
E1497,Daniel Vega,S004,Docker,9,11,No
E1157,Yvette Weaver,S008,Machine Learning,7,11,No
E1130,Patricia Armstrong,S005,HTML/CSS,4,2,No
E3575,Frank Patterson,S009,Data Visualization,9,8,Yes
E4556,Amy Humphrey,S006,Python,1,3,No
E841,Alexandria Clark,S010,Big Data,4,1,No
E352,Benjamin Alexander,S014,Client Management,9,9,Yes
E3040,Kelly Fischer,S007,SQL,1,3,Yes
E3735,Michael Carter,S006,Python,4,3,No
E228,Douglas Lee,S005,HTML/CSS,4,2,Yes
E1834,Sonya Palmer,S007,SQL,6,8,No
E892,Emily Goodwin,S004,Docker,5,1,Yes
E2787,Karen Macdonald,S005,HTML/CSS,3,1,Yes
E1190,Kevin Goodman,S008,Machine Learning,1,2,No
E1770,Veronica Duncan,S011,Consulting Basics,5,4,Yes
E1185,Nathan Rogers,S012,Project Management,7,9,No
E1097,Paul Myers,S012,Project Management,2,1,No
E1147,Eric Davis,S003,Node.js,4,1,Yes
E1933,Tonya Wilkinson,S014,Client Management,6,5,No
E3035,Rebecca Cortez,S003,Node.js,8,11,Yes
E4667,Jessica King,S004,Docker,8,7,No
E4725,George Anthony,S003,Node.js,10,7,No
E1114,Jody Wu,S005,HTML/CSS,8,9,No
E2525,Carol Alexander,S004,Docker,9,6,No
E2512,Dustin Harris,S010,Big Data,4,4,Yes
E570,Erin Thompson,S011,Consulting Basics,7,6,No
E2027,Tiffany Taylor,S001,JavaScript,5,4,Yes
E1973,Shane Mendoza,S012,Project Management,2,1,Yes
E1381,Adam Ramos,S002,React,10,12,Yes
E805,Christopher Bullock,S001,JavaScript,2,4,Yes
E1854,Autumn Moore,S005,HTML/CSS,1,3,No
E3318,Thomas Edwards,S013,Financial Modeling,10,5,Yes
E4872,Sarah Austin,S011,Consulting Basics,7,10,No
E4638,Jennifer Roberts,S011,Consulting Basics,9,7,Yes
E2995,Katie Bowers,S015,Risk Management,6,7,No
E3761,Tammy Mccarthy,S012,Project Management,5,1,Yes
E4776,Mackenzie Wheeler,S001,JavaScript,1,1,Yes
E3585,Nicole Brady,S005,HTML/CSS,5,2,Yes
E2232,Joshua Henderson,S011,Consulting Basics,5,1,No
E710,Mary Lambert,S007,SQL,4,3,Yes
E210,Eduardo Chang,S004,Docker,1,1,Yes
E2484,Cody Fisher,S001,JavaScript,5,2,No
E782,Miranda Kramer,S011,Consulting Basics,9,8,No
E3987,Daniel Thompson,S013,Financial Modeling,7,12,No
E451,Gary Ponce,S015,Risk Management,1,2,Yes
E3840,Katherine Adams,S011,Consulting Basics,4,2,Yes
E2761,Robert Woodard,S008,Machine Learning,6,12,No
E4131,Jonathan Huber,S005,HTML/CSS,3,4,No
E4688,Michelle Hill,S001,JavaScript,4,4,No
E2685,Michelle Ward,S001,JavaScript,4,1,No
E3780,Michael Harris,S009,Data Visualization,9,7,No
E2315,Jeffrey Farrell,S007,SQL,1,3,Yes
E1576,Andrew Hayden,S009,Data Visualization,7,9,Yes
E2487,Patricia Schmidt,S009,Data Visualization,7,6,Yes
E1512,Amanda Kelly,S008,Machine Learning,5,4,No
E710,Mary Lambert,S004,Docker,7,5,Yes
E342,Brianna Armstrong,S004,Docker,9,10,Yes
E4075,Danielle Bauer,S011,Consulting Basics,6,7,Yes
E2163,Sarah Sanchez,S004,Docker,1,2,No
E3430,Adam Higgins,S006,Python,2,3,Yes
E069,Jared Stevenson,S013,Financial Modeling,9,8,No
E1427,John Gregory,S010,Big Data,6,11,Yes
E4671,Barbara Shepherd,S005,HTML/CSS,9,8,Yes
E415,Robert Richardson,S008,Machine Learning,9,6,No
E721,Carol Miller,S013,Financial Modeling,2,4,Yes
E4327,Mrs. Jasmine Rogers,S006,Python,10,10,No
E1957,Shawn Lucas,S006,Python,9,5,Yes
E4054,Stephen Tran,S002,React,8,12,Yes
E4524,Bryan Harris,S005,HTML/CSS,1,3,Yes
E179,Matthew Osborne,S007,SQL,9,9,No
E4169,Bridget Williams,S005,HTML/CSS,3,3,No
E332,Jessica Alexander,S004,Docker,1,4,Yes
E216,Barbara Hernandez,S005,HTML/CSS,1,1,No
E2255,Douglas Barnes,S002,React,9,5,No
E137,Dawn Munoz,S002,React,10,9,No
E4629,Dr. Mary Jones,S001,JavaScript,7,8,Yes
E3760,Jenna Clark,S010,Big Data,10,9,No
E2958,Charles Fleming,S009,Data Visualization,8,7,No
E926,Jonathan Morton,S007,SQL,3,1,No
E2818,Donna Carroll,S011,Consulting Basics,3,4,Yes
E4157,Richard Smith,S003,Node.js,1,1,No
E2302,Ashley Leblanc,S004,Docker,4,2,Yes
E244,Miguel Ball,S005,HTML/CSS,9,10,No
E4786,Ricky Randolph MD,S004,Docker,4,3,No
E3010,Laura Grant,S008,Machine Learning,8,12,No
E4670,Rebekah Goodwin,S013,Financial Modeling,6,12,No
E4610,Matthew Adkins,S014,Client Management,9,6,Yes
E600,Paul Johnson,S005,HTML/CSS,7,7,Yes
E4490,Taylor Ruiz,S012,Project Management,5,4,No
E1133,Francisco Harris,S004,Docker,2,4,Yes
E4118,Rachel Mcconnell,S005,HTML/CSS,9,8,No
E2523,Dana Solomon,S012,Project Management,6,5,No
E278,Carolyn Bryant,S005,HTML/CSS,4,2,No
E876,Sue Spencer,S012,Project Management,4,1,No
E1704,Denise Burns,S004,Docker,6,12,No
E2940,Troy Watson,S008,Machine Learning,6,11,No
E653,Maria Hicks,S011,Consulting Basics,1,3,Yes
E3125,Bruce Petersen,S002,React,10,10,No
E4438,Julie Gaines,S001,JavaScript,2,2,No
E4174,Paula King,S003,Node.js,3,3,Yes
E1797,Laura Garza,S003,Node.js,10,5,Yes
E3093,Katie Riley,S004,Docker,1,4,No
E567,Joseph Rogers,S010,Big Data,8,6,No
E171,Antonio Hess,S012,Project Management,4,1,No
E2536,Christina Bryant,S013,Financial Modeling,8,10,No
E703,James Wood,S010,Big Data,9,10,Yes
E708,Cody Luna,S011,Consulting Basics,3,2,Yes
E3388,Stephanie Michael,S007,SQL,6,9,Yes
E4129,Aaron Hayes,S014,Client Management,8,12,Yes
E281,Michael Villa,S013,Financial Modeling,6,12,No
E180,Patrick Bennett,S007,SQL,5,4,No
E2730,Peggy Patterson,S005,HTML/CSS,1,4,No
E012,Angela West,S010,Big Data,9,10,Yes
E3547,Emily Cantrell,S004,Docker,9,9,No
E276,Gerald Jordan,S013,Financial Modeling,1,3,No
E878,Tommy Brown,S008,Machine Learning,1,2,Yes
E3781,Scott Thompson,S011,Consulting Basics,9,6,No
E1759,Anne Bell,S011,Consulting Basics,2,3,Yes
E3003,Patrick Wallace,S003,Node.js,6,7,Yes
E2231,Christina Vaughn,S009,Data Visualization,6,8,No
E2235,Yvonne Snow,S015,Risk Management,6,8,Yes
E2759,Oscar Silva,S013,Financial Modeling,2,4,No
E1862,Marilyn Myers,S007,SQL,4,4,No
E337,Holly Martinez,S010,Big Data,6,8,Yes
E1914,Ralph Gutierrez,S015,Risk Management,9,6,Yes
E4414,David Garcia,S003,Node.js,9,5,No
E3243,Steve Smith,S002,React,2,4,Yes
E4664,Ryan Dickson,S009,Data Visualization,4,4,Yes
E3604,Christian Sparks,S014,Client Management,10,12,No
E1815,James White,S014,Client Management,3,1,No
E034,Larry Chen,S008,Machine Learning,9,10,No
E465,Jonathan Hernandez,S015,Risk Management,2,1,No
E3039,Steven Fritz,S005,HTML/CSS,8,8,No
E4334,Timothy George,S005,HTML/CSS,2,2,Yes
E458,John Martinez,S008,Machine Learning,9,12,No
E3567,Stacey Obrien,S001,JavaScript,6,8,Yes
E3402,Patricia Collins,S007,SQL,8,12,No
E3901,Eric White,S007,SQL,5,4,Yes
E3241,Randall Williams,S003,Node.js,6,6,Yes
E3379,Phillip Johnson,S005,HTML/CSS,1,4,Yes
E1373,Valerie Johnson,S010,Big Data,2,2,No
E3699,Robin Thompson,S011,Consulting Basics,1,3,No
E2897,Joyce Avery,S009,Data Visualization,5,3,Yes
E3521,Nicholas Brown,S009,Data Visualization,8,7,No
E768,Nicholas Crawford,S009,Data Visualization,2,4,No
E2615,Melinda Smith,S003,Node.js,3,1,No
E3985,Bryan Carey,S011,Consulting Basics,4,4,No
E2502,Todd Davis,S004,Docker,4,3,No
E2351,Benjamin Rodriguez,S008,Machine Learning,5,1,No
E1144,Audrey Tucker,S014,Client Management,3,4,No
E3755,Susan Wade,S014,Client Management,2,2,Yes
E685,Lauren Stanley,S008,Machine Learning,2,4,No
E4389,Chad Bowman,S001,JavaScript,6,6,Yes
E259,Ashley Hall,S015,Risk Management,7,11,Yes
E2344,Virginia Arnold,S002,React,7,10,No
E3440,Jennifer Brock,S004,Docker,3,1,Yes
E1027,John Walters,S013,Financial Modeling,4,2,Yes
E3271,Carolyn Dunn,S003,Node.js,5,4,No
E1840,Dawn Miller,S015,Risk Management,3,3,Yes
E4889,Alicia Wright,S012,Project Management,8,7,Yes
E3436,Amanda Hill,S008,Machine Learning,7,5,No
E957,Alexis Harper,S010,Big Data,8,10,Yes
E3814,Richard Diaz,S005,HTML/CSS,1,3,Yes
E109,Kevin Lopez,S007,SQL,6,5,Yes
E2530,Michael Burns,S009,Data Visualization,6,5,Yes
E1792,Robert Wilson,S013,Financial Modeling,7,8,Yes
E4106,Vanessa Cooper,S008,Machine Learning,2,1,No
E684,Paula Chavez,S012,Project Management,6,11,Yes
E2930,Joseph Lee,S012,Project Management,,3,No
E175,Travis Cain,S015,Risk Management,8,10,Yes
E2808,Tara Brown,S013,Financial Modeling,9,7,
E2602,Mary Mendez,S006,Python,10,6,Yes
E2030,Michael Rogers,S011,Consulting Basics,,1,Yes
E4994,Ian Macdonald,S015,Risk Management,2,2,No
E346,Kristina Colon,S015,Risk Management,10,9,Yes
E4690,Krista Walker,S011,Consulting Basics,7,12,No
E3045,Cody Martin,S015,Risk Management,1,2,Yes
E4432,Stephanie Hernandez,S007,SQL,4,4,Yes
E3858,Kathleen Jones,S003,Node.js,5,1,Yes
E3939,Karen Long,S012,Project Management,3,2,Yes
E2501,Molly Jimenez,S007,SQL,3,4,Yes
E668,Pamela Black,S012,Project Management,4,3,No
E4298,Randy Hess,S011,Consulting Basics,8,10,No
E3551,Veronica Dean,S001,JavaScript,8,12,No
E558,Amanda Green,S004,Docker,2,4,No
E321,Aaron Santos,S015,Risk Management,5,1,No
E3025,Jonathon Peterson,S005,HTML/CSS,1,1,Yes
E2514,Scott Grant,S004,Docker,4,3,Yes
E014,Catherine Jones,S003,Node.js,3,2,Yes
E4026,Kevin Alexander,S014,Client Management,6,6,No
E2444,Joseph Martinez,S007,SQL,2,2,No
E899,Shawna Clark,S005,HTML/CSS,2,2,Yes
E848,Lindsay Keller,S002,React,5,4,No
E3167,Brandon Arnold,S012,Project Management,7,11,No
E2521,Trevor Bell,S015,Risk Management,10,11,No
E3271,Carolyn Dunn,S014,Client Management,5,4,No
E1800,Samuel Barrett,S003,Node.js,7,10,No
E2154,Paul Brown,S005,HTML/CSS,9,5,Yes
E4839,Grant Smith,S004,Docker,10,6,No
E481,Melanie Cooke,S008,Machine Learning,10,10,Yes
E4695,Matthew Stephens,S007,SQL,8,9,No
E030,Dylan Beard,S002,React,4,1,No
E1882,Thomas Johnson,S009,Data Visualization,5,1,Yes
E1162,Victor Huerta,S014,Client Management,5,4,No
E3274,Cynthia Smith,S013,Financial Modeling,9,10,Yes
E3813,Justin Cruz,S013,Financial Modeling,2,4,Yes
E3353,Melissa Benjamin,S001,JavaScript,10,9,No
E2803,Christine Scott,S002,React,5,3,Yes
E2483,Kenneth Phillips,S004,Docker,10,10,No
E2459,Krista Leonard,S011,Consulting Basics,1,2,Yes
E4176,Ryan Dyer,S005,HTML/CSS,3,3,Yes
E3623,Mark Campbell,S004,Docker,10,11,Yes
E4050,Christopher Alvarez,S014,Client Management,5,3,Yes
E2107,Dr. Linda Barrett MD,S005,HTML/CSS,1,2,No
E1476,Kenneth Jimenez,S002,React,4,3,Yes
E3321,Heather Lopez,S008,Machine Learning,8,10,No
E4937,Cheyenne Rogers,S012,Project Management,3,1,No
E1871,Phillip Sanders,S008,Machine Learning,4,2,No
E2581,Jennifer Crawford,S003,Node.js,3,2,Yes
E1113,John Stokes,S015,Risk Management,5,2,Yes
E3299,Steven Phelps,S008,Machine Learning,4,2,Yes
E2829,Cody Harrison,S001,JavaScript,10,9,No
E3164,Scott Warner,S009,Data Visualization,2,2,Yes
E445,Jasmine Williams,S003,Node.js,9,7,Yes
E1775,Michael Armstrong,S002,React,9,10,Yes
E2013,Sarah Owens,S003,Node.js,2,4,No
E2200,Ashley Hicks,S011,Consulting Basics,10,7,Yes
E4724,Christine Johnson,S013,Financial Modeling,7,7,Yes
E3005,Joshua Garrett,S001,JavaScript,10,9,No
E2437,Gregory Porter,S015,Risk Management,8,7,No
E2998,Jamie Stephens,S015,Risk Management,3,2,No
E3667,Todd Woodward,S004,Docker,8,7,No
E2716,Steven Herrera,S003,Node.js,9,8,No
E181,Jason Adams,S006,Python,6,8,Yes
E3758,Austin Khan,S014,Client Management,8,10,No
