emp_id,emp_name,T_id,T_name,project_score,hackerrank_score,completed
E1669,Jessica Gibson,T457,DevOps with Docker,34,0,0
E4715,Michael King,T458,Advanced Data Visualization,43,54,1
E151,Sean Price,T459,Financial Modeling,23,28,0
E3554,Tanya Malone,T460,Business Process Management,15,70,1
E2689,Patrick Larson,T461,SQL Mastery,51,6,1
E917,Carolyn Martin,T462,React and Redux,7,22,0
E4347,Brianna Jefferson,T463,Business Process Management,56,47,1
E260,Jack Anderson,T464,Node.js Masterclass,8,30,1
E665,Lisa Edwards,T465,DevOps with Docker,58,29,0
E1621,Bruce Miller,T466,DevOps with Docker,6,76,1
E3301,Michael Erickson,T467,Advanced JavaScript,19,25,0
E2750,Joel Gonzalez,T468,Data Science Bootcamp,28,68,1
E249,Michael Gutierrez,T469,DevOps with Docker,51,81,1
E1795,Christina Snyder,T470,SQL Mastery,86,0,1
E3001,Larry Roth,T471,Advanced JavaScript,21,30,1
E1492,Jesse Wagner,T472,Advanced Data Visualization,78,11,1
E4795,Patrick Gibson,T473,Machine Learning Basics,17,34,0
E3441,Deborah Booth DDS,T474,Node.js Masterclass,39,12,0
E099,Jeff Smith,T475,Client Relationship Management,37,24,1
E1863,Leslie Daniels,T476,Advanced JavaScript,9,7,0
E3510,Michael Mills,T477,Advanced JavaScript,0,39,0
E3190,Julie Jones,T478,Consulting Essentials,90,86,1
E250,James Coffey,T479,Advanced Data Visualization,50,19,1
E4418,Felicia Wheeler,T480,Node.js Masterclass,13,28,0
E453,Holly Farmer,T481,SQL Mastery,59,30,0
E985,Stephanie Byrd,T482,Business Process Management,27,16,0
E2934,Kimberly Hall,T483,Python for Data Analysis,37,52,1
E3419,Jeremy Torres Jr.,T484,Advanced JavaScript,11,80,1
E200,Eric Soto,T485,Client Relationship Management,11,18,1
E4671,Barbara Shepherd,T486,Financial Modeling,91,47,1
E3144,Elizabeth Gardner,T487,Python for Data Analysis,29,5,0
E634,Joshua Johns,T488,Node.js Masterclass,59,50,1
E2407,Michael Robinson,T489,Project Management for Consultants,100,92,1
E397,Lisa Peters,T490,Advanced Data Visualization,82,23,1
E4997,Robert Shelton,T491,Data Science Bootcamp,16,3,0
E2946,Christian Porter,T492,React and Redux,35,19,0
E3139,Dr. Brenda Camacho,T493,Business Process Management,36,8,1
E3328,Jennifer Barton,T494,Business Process Management,20,55,1
E342,Brianna Armstrong,T495,Project Management for Consultants,92,39,1
E3448,Cindy Brown,T496,SQL Mastery,82,51,1
E550,Timothy Young,T497,Python for Data Analysis,35,50,1
E3380,Caleb Collins,T498,Business Process Management,13,76,1
E3099,Julie Graves,T499,Financial Modeling,38,35,1
E1583,Jason Cox,T500,Advanced Data Visualization,79,2,1
E1798,Alison Hopkins,T501,Machine Learning Basics,14,1,1
E1966,Michelle Mooney,T502,React and Redux,39,34,0
E4389,Chad Bowman,T503,Full-Stack Web Development,83,67,0
E4041,Kimberly Waters,T504,React and Redux,11,35,0
E4768,Debra Mcintosh,T505,Client Relationship Management,54,3,0
E1291,Stephen Bell,T506,Machine Learning Basics,25,7,0
E198,Paula Schmidt,T507,Advanced Data Visualization,72,47,1
E1797,Laura Garza,T508,Project Management for Consultants,35,2,0
E009,Alisha Brown,T509,Machine Learning Basics,4,30,0
E2928,Joshua Myers,T510,Advanced Data Visualization,27,24,0
E1289,Michael Gomez,T511,Project Management for Consultants,24,21,1
E533,Jacob Farmer,T512,Client Relationship Management,93,92,1
E3227,Melissa Horn,T513,React and Redux,0,17,0
E2612,Rebecca Ho,T514,Data Science Bootcamp,12,5,0
E2008,Rhonda Carson,T515,Project Management for Consultants,68,41,1
E2954,Russell Foster,T516,Full-Stack Web Development,87,38,0
E3187,Sean Garcia,T517,Financial Modeling,20,31,0
E3630,Sandy Hughes,T518,Full-Stack Web Development,3,20,0
E938,Hector Fernandez,T519,DevOps with Docker,13,13,0
E1232,Jacob Nguyen,T520,Full-Stack Web Development,32,16,0
E335,Darrell Casey,T521,SQL Mastery,32,26,1
E1847,Andrew Scott,T522,Financial Modeling,54,25,1
E973,Donald Sullivan,T523,Consulting Essentials,22,29,0
E1523,Toni Castro,T524,React and Redux,26,24,0
E2288,Joseph Morgan,T525,DevOps with Docker,46,54,1
E293,Danny Salinas,T526,Full-Stack Web Development,100,54,1
E381,Christine Adams,T527,Client Relationship Management,8,37,0
E1782,Tina Lloyd,T528,Business Process Management,66,25,1
E4804,Cameron Harris,T529,Financial Modeling,81,74,0
E2408,Daniel Nelson,T530,Business Process Management,31,25,0
E2456,Anthony Mueller,T531,React and Redux,18,38,0
E1811,Anthony Alexander,T532,Financial Modeling,34,77,1
E2067,Melissa Summers,T533,DevOps with Docker,15,53,1
E454,Benjamin Hogan,T534,Machine Learning Basics,35,36,0
E067,Debra Pena,T535,Client Relationship Management,38,21,0
E2065,Matthew Thomas,T536,Machine Learning Basics,23,15,0
E4785,Barbara Ellis,T537,SQL Mastery,34,2,0
E4433,Mary Gordon,T538,Consulting Essentials,16,18,0
E2555,Erika Jordan,T539,Python for Data Analysis,74,98,0
E3539,Joseph Castro,T540,Consulting Essentials,53,9,1
E4272,Daniel James,T541,Node.js Masterclass,33,13,0
E3890,David Rodriguez,T542,Business Process Management,26,11,0
E1644,Ashlee Anderson,T543,Python for Data Analysis,22,4,0
E1725,Carol Klein,T544,SQL Mastery,35,22,1
E1825,Joseph Robinson,T545,Node.js Masterclass,63,45,1
E2031,Melissa Schultz,T546,Advanced Data Visualization,25,2,0
E1723,Charles Castillo,T547,Advanced Data Visualization,72,63,1
E2349,Melissa Schmidt,T548,Full-Stack Web Development,31,65,0
E2796,Katie Allison,T549,Advanced Data Visualization,5,47,1
E1913,Kathy Rowe,T550,Financial Modeling,78,98,1
E1795,Christina Snyder,T551,Python for Data Analysis,30,64,1
E4944,Robert Castillo,T552,Business Process Management,13,13,0
E2560,Nicholas Miranda,T553,Advanced JavaScript,24,3,0
E4815,Lori Hansen,T554,Data Science Bootcamp,27,34,0
E1139,Samuel Graham,T555,Data Science Bootcamp,29,99,1
E2884,Mr. Jonathon Garcia Jr.,T556,Advanced Data Visualization,84,99,1
E1125,Daniel Brown,T557,Data Science Bootcamp,58,46,1
E1538,Dr. Donald Todd MD,T558,Consulting Essentials,14,35,0
E4718,Ryan Rivera,T559,Full-Stack Web Development,37,22,0
E1915,Stephanie Washington,T560,React and Redux,75,22,1
E2195,Marissa Gordon,T561,Financial Modeling,14,11,0
E3488,Joseph Brown,T562,DevOps with Docker,13,14,0
E3147,Rachel Wilson,T563,Client Relationship Management,18,6,0
E4518,Andrew Smith,T564,Machine Learning Basics,22,88,1
E2287,John Bradshaw,T565,Python for Data Analysis,4,25,0
E3960,Christina Jones,T566,Machine Learning Basics,0,31,0
E4173,Michael Stanton,T567,Advanced JavaScript,42,33,0
E4795,Patrick Gibson,T568,SQL Mastery,86,45,1
E1319,Cory Glass,T569,SQL Mastery,96,81,1
E946,Catherine Collins,T570,Client Relationship Management,25,15,1
E2040,Timothy Bowers,T571,Data Science Bootcamp,57,49,1
E2046,Hannah White,T572,Consulting Essentials,39,19,1
E2871,Steven Wilson,T573,SQL Mastery,12,55,1
E1845,Tiffany Drake,T574,Python for Data Analysis,37,3,1
E677,Taylor Gibson,T575,Client Relationship Management,27,1,0
E2188,Tiffany Williams,T576,Data Science Bootcamp,34,5,0
E166,John Hill,T577,Financial Modeling,24,50,1
E1602,Mandy Molina,T578,SQL Mastery,14,5,0
E2101,Mckenzie Young,T579,Python for Data Analysis,1,48,1
E1068,Stacy Green,T580,Advanced JavaScript,1,20,0
E2919,Amanda Boone,T581,SQL Mastery,29,51,1
E1256,Michelle Andersen,T582,React and Redux,77,95,1
E3161,Phillip Payne,T583,Advanced Data Visualization,47,18,1
E1250,James Pierce,T584,Advanced JavaScript,32,7,0
E1645,Pamela David,T585,Machine Learning Basics,22,37,1
E4384,Gary Russell,T586,SQL Mastery,10,24,0
E3429,Gavin Wright,T587,Python for Data Analysis,36,29,0
E1982,James Green,T588,SQL Mastery,5,34,1
E224,Stephanie Rowe,T589,Full-Stack Web Development,19,4,1
E2821,Jason Copeland,T590,Advanced JavaScript,17,57,1
E4797,Kayla Strickland,T591,Data Science Bootcamp,29,40,1
E4731,Michelle Clayton,T592,Advanced JavaScript,57,53,1
E2473,Steven Nunez,T593,Client Relationship Management,25,40,0
E3111,Kimberly Nash,T594,Data Science Bootcamp,33,27,0
E005,John Cook,T595,Data Science Bootcamp,38,13,1
E3790,Randall Moore,T596,Python for Data Analysis,35,35,0
E286,George Fry MD,T597,DevOps with Docker,58,99,1
E2857,Laura Olson,T598,Advanced Data Visualization,91,48,1
E1385,Nathan Elliott,T599,SQL Mastery,12,25,0
E1000,Ashley Swanson,T600,DevOps with Docker,86,86,1
E1922,Sean Marsh,T601,Consulting Essentials,2,59,1
E3926,Alison Rose,T602,Python for Data Analysis,49,41,1
E3341,Juan Stewart,T603,React and Redux,79,39,0
E1804,Michael Brown,T604,SQL Mastery,27,21,0
E1589,Barbara Patel,T605,SQL Mastery,38,37,0
E3803,Mark Fletcher,T606,Project Management for Consultants,27,3,0
E416,Erica Harrell,T607,Financial Modeling,7,0,0
E4504,Susan Peterson,T608,Advanced JavaScript,11,40,0
E3648,Edward Rogers,T609,Client Relationship Management,78,100,0
E3684,Jennifer Shaffer,T610,Data Science Bootcamp,95,15,1
E1754,James Buckley,T611,Node.js Masterclass,0,4,0
E043,Grace Aguilar,T612,Data Science Bootcamp,40,5,0
E2412,Jennifer Wilson,T613,Machine Learning Basics,16,28,0
E236,James Jones,T614,Client Relationship Management,10,7,0
E2616,Dr. Julia Kelly,T615,DevOps with Docker,100,32,1
E4228,John Long,T616,Machine Learning Basics,8,26,0
E3762,Beverly Atkinson,T617,Consulting Essentials,63,67,1
E3819,Caleb Case,T618,Consulting Essentials,42,66,1
E2682,Joanna Rios,T619,Data Science Bootcamp,44,61,1
E3677,Jeffery Coleman,T620,Machine Learning Basics,91,96,1
E1543,Emma Cook,T621,Full-Stack Web Development,51,52,0
E1645,Pamela David,T622,Machine Learning Basics,11,1,1
E3001,Larry Roth,T623,Business Process Management,55,42,1
E094,Aaron Brooks,T624,SQL Mastery,11,31,0
E2851,John Sweeney,T625,SQL Mastery,97,29,1
E2127,Dustin Clark,T626,Full-Stack Web Development,34,20,0
E639,Mario Ballard,T627,Advanced JavaScript,47,60,1
E2823,Amanda Turner,T628,DevOps with Docker,28,57,1
E4660,Roy Wolf,T629,Data Science Bootcamp,43,45,1
E1908,Kevin Jenkins,T630,SQL Mastery,73,86,1
E909,Kristen Suarez,T631,Python for Data Analysis,97,17,0
E2387,Brandy Williams,T632,Client Relationship Management,5,9,0
E012,Angela West,T633,Machine Learning Basics,32,0,0
E3516,Megan Roberts,T634,Data Science Bootcamp,20,24,0
E2117,Paul Stanton,T635,Client Relationship Management,25,49,1
E2510,Amanda Hawkins,T636,Node.js Masterclass,96,72,1
E2743,Nathaniel Lewis,T637,Machine Learning Basics,9,35,0
E3339,Sherri Robinson,T638,Client Relationship Management,11,91,1
E3671,Ashley Garcia,T639,Business Process Management,0,47,1
E2857,Laura Olson,T640,Data Science Bootcamp,29,8,1
E3488,Joseph Brown,T641,Financial Modeling,39,4,1
E1367,Adam Bennett,T642,Full-Stack Web Development,3,32,0
E637,Kyle Sanchez,T643,Python for Data Analysis,69,29,1
E2459,Krista Leonard,T644,Node.js Masterclass,10,44,1
E4606,Ian Cobb,T645,Financial Modeling,39,1,0
E1111,Joseph Pena II,T646,Data Science Bootcamp,26,18,0
E575,Melinda Mills,T647,Advanced JavaScript,79,55,1
E4645,Nicholas Sherman,T648,Advanced Data Visualization,99,58,1
E1163,William King,T649,React and Redux,49,42,1
E2782,Samuel Austin,T650,Data Science Bootcamp,58,24,1
E1014,Steven Keith,T651,Project Management for Consultants,21,16,0
E1885,Beverly White,T652,Project Management for Consultants,10,10,1
E3017,Larry Velasquez,T653,Advanced JavaScript,2,10,1
E559,Angela Meyer,T654,Node.js Masterclass,21,4,0
E2548,Angela Davis,T655,Data Science Bootcamp,18,29,0
E2647,Miranda Todd,T656,Machine Learning Basics,31,7,0
E4182,Jason Booth,T657,Advanced Data Visualization,5,27,0
E2908,Mary Hernandez,T658,Advanced Data Visualization,90,6,1
E3163,Taylor Maldonado,T659,React and Redux,39,38,1
E4209,Stacy Baker,T660,Machine Learning Basics,21,5,0
E3807,Jason Patterson,T661,DevOps with Docker,31,32,0
E3066,Candace West,T662,SQL Mastery,94,27,1
E1610,Matthew Marks,T663,SQL Mastery,58,100,1
E1299,Alyssa Johnson,T664,Client Relationship Management,84,17,1
E2212,Jordan Phillips Jr.,T665,Financial Modeling,9,7,0
E2686,Brianna Glover,T666,Machine Learning Basics,36,76,1
E3301,Michael Erickson,T667,Advanced Data Visualization,20,35,0
E1069,Dylan Bass,T668,Consulting Essentials,28,22,0
E1765,Joshua Smith,T669,Machine Learning Basics,12,27,0
E4140,Alexis Campbell,T670,Full-Stack Web Development,66,87,1
E010,Kelly Taylor,T671,Full-Stack Web Development,43,77,1
E209,Samantha Hall,T672,React and Redux,20,86,1
E624,Jacqueline Jones,T673,Client Relationship Management,58,7,1
E3502,Brooke Ray,T674,React and Redux,24,70,1
E003,Larry Waters,T675,DevOps with Docker,12,5,0
E1884,Lydia Francis,T676,SQL Mastery,75,4,0
E1055,Amy Rogers,T677,Advanced Data Visualization,38,3,1
E531,Walter Johnson,T678,Data Science Bootcamp,5,84,1
E1680,Diane Ramos,T679,Full-Stack Web Development,24,11,0
E4061,Edward Hernandez,T680,Project Management for Consultants,4,23,0
E921,Felicia Bush,T681,SQL Mastery,88,100,1
E1526,Katherine Aguilar,T682,React and Redux,4,7,0
E1189,Donald Palmer,T683,Full-Stack Web Development,38,19,0
E4694,Laurie Maddox MD,T684,Machine Learning Basics,31,1,0
E3477,Roger Lang,T685,Data Science Bootcamp,34,7,0
E484,Michele Garcia,T686,Machine Learning Basics,82,30,1
E212,Juan Ho,T687,SQL Mastery,98,72,1
E3237,Mr. Marc Aguilar II,T688,SQL Mastery,29,82,1
E3703,Charles Wilson,T689,Business Process Management,10,32,0
E4450,Christine Hampton,T690,DevOps with Docker,6,21,0
E3220,Christian Mcgrath,T691,Machine Learning Basics,66,12,1
E3558,Dr. Jesus Lamb,T692,SQL Mastery,90,54,1
E4871,Corey Jones,T693,Python for Data Analysis,4,22,0
E2125,Christina Ray,T694,Node.js Masterclass,24,28,1
E1420,Scott Payne,T695,Advanced Data Visualization,100,73,1
E4498,Kenneth Thomas,T696,Node.js Masterclass,6,26,0
E1466,Dustin Ross,T697,Full-Stack Web Development,40,11,0
E2854,Daniel Chapman,T698,Machine Learning Basics,4,19,0
E3478,Melissa Schmidt,T699,Data Science Bootcamp,17,16,0
E076,Matthew Roy,T700,Full-Stack Web Development,11,18,1
E394,Mr. Marcus Harris,T701,Node.js Masterclass,31,10,0
E4907,Eric Flores,T702,React and Redux,20,15,0
E4000,David Bishop,T703,Business Process Management,29,29,0
E4573,Michael Lewis MD,T704,DevOps with Docker,19,0,0
E1415,Jessica Hill,T705,Advanced JavaScript,2,21,0
E076,Matthew Roy,T706,Financial Modeling,4,13,1
E4946,Nicole Hudson,T707,React and Redux,77,78,0
E3902,Michele Crawford,T708,Data Science Bootcamp,38,5,0
E3999,John Mitchell,T709,React and Redux,63,93,1
E3385,Terry James,T710,Project Management for Consultants,29,32,0
E414,Dominique Smith,T711,React and Redux,25,6,0
E2156,Matthew Hernandez,T712,Machine Learning Basics,11,38,0
E4090,Kimberly Adams,T713,Machine Learning Basics,98,45,1
E3195,Rodney Spencer,T714,Data Science Bootcamp,0,36,0
E933,Karen Carrillo,T715,Machine Learning Basics,32,29,0
E2879,Bryan Lopez,T716,Data Science Bootcamp,20,20,0
E3445,Norma James,T717,Client Relationship Management,46,23,1
E4307,Christine Brown,T718,Consulting Essentials,28,19,0
E1109,Lisa Thomas,T719,React and Redux,64,74,1
E4526,Kimberly Vazquez,T720,SQL Mastery,5,32,0
E3934,Ashley Donovan,T721,SQL Mastery,8,7,0
E4552,Rebecca Murray,T722,Advanced JavaScript,58,50,1
E3814,Richard Diaz,T723,Advanced Data Visualization,8,17,0
E4452,Chelsea Smith,T724,Node.js Masterclass,26,0,0
E2501,Molly Jimenez,T725,Advanced Data Visualization,90,31,1
E4771,Julie Taylor,T726,Full-Stack Web Development,22,14,0
E3455,Seth Jenkins,T727,Data Science Bootcamp,25,49,1
E246,Andrew Fitzgerald,T728,Node.js Masterclass,0,2,0
E4378,Brianna Davis,T729,Advanced Data Visualization,37,45,1
E3597,Nicholas Miller,T730,Data Science Bootcamp,31,14,0
E4168,Randy Novak,T731,Advanced Data Visualization,19,34,0
E2622,Carla Carroll,T732,Python for Data Analysis,39,14,0
E3595,Christopher Barker,T733,Project Management for Consultants,3,17,0
E913,Jerry Wilson,T734,Advanced Data Visualization,65,39,1
E053,Timothy Miller,T735,Data Science Bootcamp,18,3,1
E3919,Jennifer Ibarra,T736,Data Science Bootcamp,3,20,0
E3132,Kevin Fuentes,T737,Python for Data Analysis,18,22,0
E1041,Michael Hatfield,T738,React and Redux,18,63,1
E3528,Holly Phillips,T739,Machine Learning Basics,35,32,0
E4198,Joanne Carter,T740,Project Management for Consultants,32,18,1
E3119,Michael Smith,T741,Project Management for Consultants,55,0,1
E2630,Curtis Glover,T742,React and Redux,65,91,1
E3520,Joshua Olson,T743,Business Process Management,16,6,0
E2943,Amanda Duran,T744,React and Redux,98,22,1
E1954,Stacey Simmons,T745,SQL Mastery,18,14,0
E669,James Baldwin,T746,Data Science Bootcamp,40,29,0
E3147,Rachel Wilson,T747,Node.js Masterclass,13,12,0
E4721,Mr. Michael Lawson IV,T748,DevOps with Docker,80,64,1
E4026,Kevin Alexander,T749,Python for Data Analysis,14,77,1
E465,Jonathan Hernandez,T750,Financial Modeling,23,37,0
E3709,Antonio Lucas,T751,Machine Learning Basics,36,0,0
E104,Michelle Ayala,T752,SQL Mastery,32,30,0
E3362,Wanda Scott,T753,Consulting Essentials,15,2,0
E1337,Andrew Martin,T754,Financial Modeling,20,8,0
E3280,Laura Gallagher,T755,React and Redux,37,31,0
E1481,Brenda Wilson,T756,DevOps with Docker,0,16,0
E3542,Trevor Benson,T757,React and Redux,21,28,0
E2175,Matthew Smith,T758,Full-Stack Web Development,87,88,1
E3475,Dennis Butler,T759,Python for Data Analysis,83,37,1
E2008,Rhonda Carson,T760,Data Science Bootcamp,8,30,0
E2269,Bruce Gay,T761,Advanced Data Visualization,22,8,0
E1529,Thomas Oliver,T762,Financial Modeling,7,95,1
E2824,Kimberly Owen,T763,React and Redux,17,95,1
E1154,Daniel Stanley,T764,Node.js Masterclass,65,29,1
E2924,Maria Davis,T765,Consulting Essentials,31,17,0
E2977,Mr. Nicholas White,T766,Node.js Masterclass,40,17,0
E192,Brenda Murphy,T767,Full-Stack Web Development,7,22,0
E2746,Jason Ewing,T768,SQL Mastery,14,33,0
E514,Gabrielle Jenkins,T769,Machine Learning Basics,5,2,0
E4410,Colleen Romero,T770,Advanced Data Visualization,57,19,1
E1699,Jennifer Warren,T771,Python for Data Analysis,49,48,1
E154,Bridget Brown,T772,Project Management for Consultants,12,31,0
E1948,Shelby Dixon,T773,Full-Stack Web Development,46,56,0
E3687,Craig Nunez,T774,Full-Stack Web Development,59,37,0
E3262,Jason Scott,T775,Advanced JavaScript,71,77,1
E091,Jim Gill,T776,Advanced Data Visualization,27,37,0
E356,Jessica Hernandez,T777,Consulting Essentials,27,3,0
E1321,Andrew Robertson,T778,Data Science Bootcamp,51,40,1
E2867,Kelly Rocha,T779,Node.js Masterclass,44,73,1
E221,Jordan Spencer,T780,SQL Mastery,13,28,0
E1217,Christie Kim,T781,Business Process Management,40,35,0
E2372,Kelly Butler,T782,SQL Mastery,34,34,0
E2185,Heather Shaw,T783,Python for Data Analysis,98,100,1
E253,Stacy Gutierrez,T784,Data Science Bootcamp,40,2,0
E1715,James Jones,T785,Client Relationship Management,75,80,1
E1098,Jesse Hernandez,T786,Advanced JavaScript,10,2,0
E4289,Lauren Suarez,T787,Python for Data Analysis,19,11,0
E463,Wanda George,T788,Full-Stack Web Development,21,34,1
E4222,Rodney Smith,T789,Python for Data Analysis,5,32,0
E016,Adam Mccoy,T790,Advanced Data Visualization,40,13,0
E3984,Lorraine Wall,T791,Data Science Bootcamp,11,40,0
E031,Wendy Pruitt,T792,Python for Data Analysis,6,38,0
E246,Andrew Fitzgerald,T793,Financial Modeling,26,37,0
E2675,Douglas Park,T794,Consulting Essentials,38,9,0
E678,Veronica Morris,T795,React and Redux,35,34,0
E1273,Michael Beltran,T796,DevOps with Docker,0,15,0
E797,Melinda Terry,T797,Project Management for Consultants,92,98,0
E3212,Ronald Bailey,T798,Advanced Data Visualization,28,92,1
E4027,Richard Banks,T799,Machine Learning Basics,7,33,0
E3464,Robert Stephens,T800,Python for Data Analysis,22,36,0
E2103,Christopher Cruz,T801,Machine Learning Basics,1,3,0
E583,Kristin Thomas,T802,Machine Learning Basics,30,40,0
E1602,Mandy Molina,T803,Client Relationship Management,42,15,1
E2482,Joy Brown,T804,Machine Learning Basics,50,47,1
E2393,Ivan Jimenez,T805,Python for Data Analysis,58,40,0
E1068,Stacy Green,T806,Python for Data Analysis,91,86,1
E1065,Jennifer Kramer,T807,Project Management for Consultants,28,25,0
E4317,Elijah Moore,T808,Consulting Essentials,38,6,0
E1451,Philip Mcgee,T809,React and Redux,6,36,0
E2579,Bradley Anderson,T810,Data Science Bootcamp,92,20,1
E1088,Tina Bryant,T811,Python for Data Analysis,56,54,1
E1621,Bruce Miller,T812,Machine Learning Basics,40,67,1
E1168,James Patterson,T813,DevOps with Docker,22,11,0
E2282,Kayla May,T814,React and Redux,27,31,0
