emp_id,emp_name,department,designation,DOJ,age,experience,salary,no_of_promotions,education
E285,Bruce Hill,Marketing,Senior Developer,2013-09-27,37,10.0,,2.0,Masters
E286,George Fry MD,Marketing,Mid-level Developer,2006-04-05,36,6.0,77901.0,0.0,Masters
E287,Terry Moore,Marketing,Manager,2005-02-08,41,20.0,113381.0,1.0,Masters
E288,Michelle King,Engineering,Manager,2018-10-30,43,20.0,98861.0,,Bachelors
E289,Chad Meyers,HR,Mid-level Developer,2007-12-15,31,6.0,71948.0,0.0,MBA
E290,Daryl Braun,HR,Senior Developer,2005-06-27,33,10.0,56990.0,2.0,Bachelors
E291,Thomas Austin,Sales,Mid-level Developer,2009-07-13,26,5.0,39628.0,1.0,Masters
E292,Christopher Lee,HR,Mid-level Developer,2014-08-07,33,6.0,53338.0,2.0,MBA
E293,Danny Salinas,Marketing,Senior Developer,2024-06-16,49,11.0,91580.0,1.0,MBA
E294,Nicole Mendez,Finance,Senior Developer,2019-03-10,31,10.0,64903.0,3.0,MBA
E295,Cheryl Escobar,Sales,Junior Developer,2018-09-13,24,0.0,24663.0,0.0,Bachelors
E296,Jo Gibson,Finance,Senior Developer,2020-08-01,49,11.0,110750.0,0.0,MBA
E297,Anthony Escobar,Marketing,Manager,2006-04-18,44,20.0,99757.0,0.0,Masters
E298,Heather Randolph,Sales,Senior Developer,2007-08-02,44,11.0,114607.0,1.0,Bachelors
E299,Anthony Davidson,Engineering,Senior Developer,2009-07-19,49,11.0,95998.0,3.0,Masters
E300,Heather Flores,HR,Junior Developer,2020-03-18,23,2.0,22349.0,0.0,MBA
E301,Samantha Peterson,Finance,Mid-level Developer,2023-05-09,26,,36913.0,1.0,Bachelors
E302,Joshua Jordan,HR,Mid-level Developer,2013-05-22,39,6.0,61851.0,2.0,Masters
E303,Patrick Miller,Finance,Senior Developer,2015-08-26,31,10.0,50089.0,2.0,Bachelors
E304,Christopher Mccarty,Engineering,Senior Developer,2015-12-11,40,11.0,116675.0,,Bachelors
E305,Linda Hunter,HR,Senior Developer,2022-12-24,42,11.0,115469.0,1.0,MBA
E306,Blake Ross,Engineering,Manager,2024-01-26,41,20.0,117029.0,3.0,Masters
E307,Matthew Gibbs,HR,Mid-level Developer,2010-06-21,34,6.0,62387.0,2.0,Masters
E308,James Morgan,Finance,Manager,2018-03-31,48,20.0,85399.0,1.0,Masters
E309,Jonathan Shelton,Marketing,Mid-level Developer,2008-02-26,37,6.0,61752.0,2.0,Bachelors
E310,Jamie Rogers,Sales,Mid-level Developer,2007-10-13,38,6.0,77480.0,0.0,Bachelors
E311,Adriana Kelley,Engineering,Senior Developer,2008-02-12,43,11.0,117390.0,3.0,Bachelors
E312,Stephanie Allison,Marketing,Mid-level Developer,2018-03-28,31,6.0,71360.0,0.0,Bachelors
E313,Megan Crawford,Marketing,Mid-level Developer,2023-01-17,32,6.0,,2.0,MBA
E314,Robert Lewis,Engineering,Mid-level Developer,2005-04-29,39,6.0,65922.0,1.0,Bachelors
E315,Joanna Munoz,Finance,Senior Developer,2013-12-13,41,11.0,114567.0,1.0,Bachelors
E316,Kathleen Green,HR,Senior Developer,2014-08-16,45,11.0,95416.0,3.0,Bachelors
E317,Carrie Holden,Marketing,Junior Developer,2016-12-19,22,2.0,27768.0,0.0,Masters
E318,Jennifer Martinez,HR,Senior Developer,2006-05-05,44,11.0,109545.0,3.0,Masters
E319,Stephen Bauer,HR,Junior Developer,2014-01-13,26,4.0,41558.0,3.0,MBA
E320,Austin Campbell,Finance,Junior Developer,2015-07-19,23,0.0,33995.0,0.0,Masters
E321,Aaron Santos,HR,Mid-level Developer,2007-09-15,38,6.0,57425.0,,MBA
E322,Jonathan Adams,HR,Senior Developer,2014-05-16,30,10.0,,3.0,MBA
E323,John Harris,Sales,Senior Developer,2012-07-01,36,10.0,71786.0,3.0,MBA
E324,Christopher Jones,Engineering,Junior Developer,2009-10-20,25,3.0,43353.0,2.0,Masters
E325,Karl Payne,HR,Mid-level Developer,2024-09-29,39,6.0,68507.0,0.0,MBA
E326,Nathan Jones,Finance,Senior Developer,2012-01-02,36,10.0,68241.0,0.0,Bachelors
E327,Gary Wells,Sales,Senior Developer,2021-02-06,30,,50254.0,3.0,Masters
E328,Andrew Jimenez,Finance,Senior Developer,2019-11-03,31,10.0,70097.0,3.0,MBA
E329,Drew Mendoza,Finance,Senior Developer,2011-07-29,44,11.0,102999.0,1.0,MBA
E330,Ruth Wright,Engineering,Senior Developer,2010-11-18,44,11.0,83989.0,0.0,Masters
E331,Diana Mcgee,Sales,Manager,2021-03-13,41,20.0,107795.0,0.0,Masters
E332,Jessica Alexander,Marketing,Junior Developer,2021-10-18,29,3.0,42928.0,2.0,MBA
E333,Tiffany Peters,Sales,Mid-level Developer,2012-07-05,33,6.0,69196.0,2.0,Bachelors
E334,Christian Jackson,HR,Junior Developer,2014-01-04,22,1.0,34509.0,0.0,Bachelors
E335,Darrell Casey,Sales,Junior Developer,2006-07-09,22,0.0,21601.0,0.0,MBA
E336,Jerry Mathews,Finance,Manager,2019-08-15,41,20.0,117365.0,3.0,Masters
E337,Holly Martinez,Finance,Manager,2022-11-18,42,20.0,99604.0,0.0,Masters
E338,Tiffany Munoz,Marketing,Senior Developer,2021-12-29,45,11.0,90763.0,3.0,Bachelors
E339,Sarah Ryan,Finance,Senior Developer,2008-09-09,31,10.0,73726.0,2.0,MBA
E340,Shawn Mccoy,HR,Senior Developer,2019-10-20,49,11.0,87231.0,0.0,MBA
E341,Tricia Hicks,Engineering,Manager,2005-03-21,40,20.0,118563.0,3.0,Masters
E342,Brianna Armstrong,Marketing,Manager,2023-03-16,48,20.0,85265.0,0.0,Masters
E343,Joy Sherman,Finance,Mid-level Developer,2010-08-25,39,6.0,62584.0,0.0,Masters
E344,Christopher Maxwell,Sales,Senior Developer,2021-04-09,43,11.0,109163.0,1.0,Masters
E345,Luis Jones,Sales,Manager,2018-10-30,41,20.0,112939.0,1.0,Bachelors
E346,Kristina Colon,Marketing,Senior Developer,2023-12-10,37,10.0,72351.0,2.0,Bachelors
E347,Sarah Lee,Engineering,Mid-level Developer,2019-03-27,28,5.0,38990.0,3.0,Masters
E348,David Hamilton,HR,Junior Developer,2015-11-07,27,3.0,47817.0,3.0,Masters
E349,Mike Jordan,Marketing,Senior Developer,2006-02-23,39,10.0,63171.0,,MBA
E350,Michelle Pena,Engineering,Mid-level Developer,2012-09-09,36,6.0,63337.0,1.0,Bachelors
E351,Benjamin Hopkins,Sales,Mid-level Developer,2011-12-24,36,,65180.0,3.0,MBA
E352,Benjamin Alexander,Engineering,Junior Developer,2013-01-18,23,1.0,24974.0,,MBA
E353,Cody Novak,Marketing,Junior Developer,2021-04-23,28,4.0,40579.0,2.0,MBA
E354,Anthony Patel,Sales,Mid-level Developer,2023-04-09,37,6.0,62177.0,3.0,Bachelors
E355,Michael Mann,Finance,Manager,2020-05-25,48,20.0,105466.0,1.0,Masters
E356,Jessica Hernandez,HR,Junior Developer,2007-02-28,26,4.0,45951.0,1.0,Bachelors
E357,Charlotte Rodriguez,Marketing,Senior Developer,2010-10-29,34,10.0,67493.0,2.0,Bachelors
E358,Jason Mccullough,Sales,Senior Developer,2016-05-12,49,11.0,119801.0,2.0,MBA
E359,Gwendolyn Alexander,Engineering,Junior Developer,2014-04-07,23,0.0,29750.0,0.0,MBA
E360,Dustin Hanson,Marketing,Junior Developer,2023-01-24,22,1.0,23449.0,0.0,Bachelors
E361,Calvin Brown,HR,Senior Developer,2019-03-22,42,11.0,116132.0,2.0,Masters
E362,Michael Harper,HR,Junior Developer,2020-12-06,28,4.0,38873.0,1.0,MBA
E363,Jennifer Miller,HR,Manager,2016-09-03,47,20.0,110150.0,2.0,MBA
E364,Pam Jones,Marketing,Manager,2007-01-04,46,20.0,100258.0,0.0,Bachelors
E365,Dr. April Garcia DVM,Sales,Mid-level Developer,2012-09-21,37,6.0,56610.0,3.0,Masters
E366,Amy Anderson,Marketing,Junior Developer,2015-09-26,28,3.0,47833.0,1.0,Masters
E367,Andrea Lee,Finance,Junior Developer,2009-09-11,22,1.0,33244.0,0.0,MBA
E368,Nancy Mcbride,Engineering,Junior Developer,2020-02-01,28,3.0,46512.0,1.0,MBA
E369,Eric Rios,Marketing,Manager,2019-07-05,44,20.0,80939.0,1.0,Bachelors
E370,Tiffany Walker,Marketing,Manager,2019-10-13,43,20.0,96949.0,1.0,MBA
E371,Bradley Moore,Finance,Manager,2024-03-25,40,20.0,97159.0,2.0,Masters
E372,Curtis Hays,Engineering,Manager,2015-06-19,48,20.0,91557.0,2.0,Bachelors
E373,Neil Jones,Engineering,Mid-level Developer,2018-06-05,37,6.0,61221.0,1.0,Bachelors
E374,Kevin Bennett,Engineering,Senior Developer,2024-08-19,43,11.0,97141.0,3.0,Masters
E375,Shannon Farmer,HR,Junior Developer,2009-06-16,25,3.0,42155.0,2.0,Masters
E376,Austin Thompson,HR,Senior Developer,2022-08-07,35,10.0,63734.0,3.0,Bachelors
E377,Micheal Henderson,Marketing,Senior Developer,2017-01-23,37,10.0,63701.0,1.0,Bachelors
E378,Sarah Henderson,Finance,Mid-level Developer,2010-07-13,31,6.0,78923.0,2.0,Bachelors
E379,Debbie Gray,Sales,Mid-level Developer,2012-05-12,32,6.0,63289.0,1.0,MBA
E380,Lori Adams,Finance,Manager,2005-01-20,42,20.0,119217.0,0.0,Bachelors
E381,Christine Adams,Engineering,Senior Developer,2010-08-01,44,11.0,80899.0,0.0,Bachelors
E382,Jacob Adkins,Marketing,Senior Developer,2023-09-06,31,10.0,61880.0,3.0,Bachelors
E383,Sharon Mccarty,Finance,Senior Developer,2013-02-17,32,10.0,71929.0,2.0,Bachelors
E384,Jonathan Noble,HR,Senior Developer,2020-06-25,37,10.0,50509.0,0.0,MBA
E385,Marco Gonzalez,Finance,Manager,2007-10-14,46,20.0,99955.0,1.0,MBA
E386,Teresa Lucas,Engineering,Senior Developer,2015-07-03,44,11.0,110888.0,1.0,Bachelors
E387,Peter Webster,Marketing,Manager,2006-08-02,42,20.0,92548.0,0.0,Bachelors
E388,Amanda Clarke,HR,Manager,2021-05-28,46,20.0,116606.0,2.0,MBA
E389,Richard Gomez,HR,Mid-level Developer,2023-12-26,35,6.0,50361.0,2.0,Bachelors
E390,Justin Perez DDS,Sales,Junior Developer,2017-05-27,24,1.0,33891.0,0.0,Masters
E391,Jason Hines,Sales,Junior Developer,2006-10-12,25,3.0,40358.0,3.0,Masters
E392,Patricia Morrison,Sales,Mid-level Developer,2022-12-21,39,6.0,61261.0,3.0,Bachelors
E393,Erin Jones,HR,Manager,2024-08-01,46,20.0,,3.0,Masters
E394,Mr. Marcus Harris,Sales,Senior Developer,2021-02-12,33,10.0,62542.0,3.0,MBA
E395,Rachel Price,Engineering,Senior Developer,2007-08-11,30,10.0,76777.0,0.0,Bachelors
E396,Joshua Smith,Engineering,Senior Developer,2009-04-22,39,10.0,64691.0,3.0,MBA
E397,Lisa Peters,Finance,Senior Developer,2015-01-23,41,11.0,105385.0,1.0,Bachelors
E398,Mrs. Rebecca Whitney,HR,Mid-level Developer,2021-10-26,32,6.0,64466.0,0.0,Masters
E399,Kristin Edwards,Engineering,Junior Developer,2024-07-05,25,3.0,42039.0,0.0,MBA
E400,Mr. Alexander Lane,Marketing,Junior Developer,2018-02-26,28,4.0,43078.0,1.0,Masters
E401,Frederick Brewer,HR,Senior Developer,2021-06-09,46,11.0,83802.0,1.0,Masters
E402,Denise White,Sales,Senior Developer,2022-04-17,41,11.0,107974.0,2.0,Masters
E403,Brett Schmidt,Finance,Senior Developer,2014-07-18,38,,60831.0,0.0,Masters
E404,Joseph Kennedy,Sales,Manager,2024-05-20,47,20.0,115879.0,1.0,MBA
E405,Mr. Jason Marshall,Finance,Senior Developer,2011-01-08,39,10.0,51539.0,1.0,MBA
E406,Allison Rogers,HR,Mid-level Developer,2020-08-08,37,6.0,73033.0,1.0,Masters
E407,Michelle Murray,Sales,Junior Developer,2005-01-08,22,1.0,20603.0,0.0,Masters
E408,Andrew Davis,Marketing,Mid-level Developer,2005-08-15,38,6.0,64372.0,0.0,MBA
E409,Richard Brooks,HR,Manager,2008-06-19,50,20.0,109261.0,1.0,Masters
E410,Jennifer Roy,Marketing,Mid-level Developer,2022-12-19,34,6.0,55418.0,0.0,Masters
E411,Nicole Johnson,Engineering,Junior Developer,2023-06-08,26,3.0,43546.0,3.0,MBA
E412,Jordan Arellano,Sales,Junior Developer,2021-12-01,23,1.0,22385.0,0.0,Masters
E413,Danielle Galvan,Sales,Manager,2011-05-17,44,20.0,81653.0,2.0,MBA
E414,Dominique Smith,Sales,Manager,2019-12-14,45,20.0,115562.0,0.0,MBA
E415,Robert Richardson,Finance,Manager,2023-04-02,49,20.0,106453.0,1.0,Masters
E416,Erica Harrell,Engineering,Junior Developer,2023-05-01,24,0.0,23986.0,0.0,Bachelors
E417,Kevin Hill,Engineering,Mid-level Developer,2009-09-24,39,6.0,68909.0,3.0,MBA
E418,Juan Hicks,Sales,Junior Developer,2016-04-03,28,4.0,35583.0,1.0,Masters
E419,Rebecca Anderson,Sales,Mid-level Developer,2016-12-04,34,6.0,60020.0,1.0,Bachelors
E420,Rebecca Hays,Engineering,Senior Developer,2016-06-09,30,10.0,76987.0,0.0,MBA
E421,Stephanie Ross,Engineering,Mid-level Developer,2009-07-04,27,5.0,43118.0,2.0,Bachelors
E422,Cynthia Allen,Engineering,Junior Developer,2012-11-18,25,4.0,35775.0,0.0,Masters
E423,Daniel Gonzales,Engineering,Manager,2021-10-10,45,20.0,113523.0,2.0,Bachelors
E424,Charles Thomas,Engineering,Mid-level Developer,2016-06-01,35,6.0,75618.0,0.0,MBA
E425,Jeffrey Thompson,Sales,Senior Developer,2008-04-10,33,10.0,61475.0,3.0,MBA
E426,Julie Phillips,HR,Mid-level Developer,2019-05-16,33,6.0,62839.0,3.0,MBA
E427,Brittany Martinez,Marketing,Manager,2007-07-11,41,20.0,95005.0,3.0,Masters
E428,David Thompson,Finance,Mid-level Developer,2016-01-19,34,6.0,54325.0,1.0,Masters
E429,Shawn Williams,Engineering,Senior Developer,2009-11-16,48,11.0,100208.0,1.0,Masters
E430,Paul Wood,Marketing,Junior Developer,2022-01-12,24,1.0,23420.0,0.0,Bachelors
E431,Jim Peterson,Sales,Manager,2021-07-31,49,20.0,,0.0,Masters
E432,Christopher Grant,Marketing,Manager,2006-06-12,47,20.0,,,Masters
E433,Sarah Peterson,Finance,Mid-level Developer,2007-12-14,25,,39822.0,2.0,Bachelors
E434,Marilyn Miller,Finance,Manager,2007-03-20,46,20.0,117755.0,2.0,MBA
E435,Desiree Garcia,Engineering,Senior Developer,2024-03-11,44,11.0,110517.0,3.0,Bachelors
E436,Linda Mosley,Marketing,Senior Developer,2010-05-09,50,11.0,112657.0,0.0,Masters
E437,Christina Sanders,Marketing,Senior Developer,2019-06-03,35,10.0,75847.0,1.0,Masters
E438,Nicholas Matthews,Finance,Mid-level Developer,2022-09-05,27,5.0,42772.0,3.0,Bachelors
E439,Alexa Castro,Engineering,Mid-level Developer,2006-05-26,31,6.0,56718.0,1.0,Bachelors
E440,Louis Carroll,Sales,Mid-level Developer,2016-08-01,32,6.0,53038.0,0.0,Bachelors
E441,Kimberly Lopez,Finance,Senior Developer,2005-04-06,50,11.0,113418.0,0.0,MBA
E442,Claire Willis,Sales,Mid-level Developer,2009-08-23,34,6.0,75451.0,1.0,Bachelors
E443,Manuel Byrd,Engineering,Senior Developer,2009-11-26,35,10.0,,2.0,Bachelors
E444,Sandra Gutierrez,Engineering,Senior Developer,2020-03-08,46,11.0,101246.0,3.0,MBA
E445,Jasmine Williams,Finance,Junior Developer,2015-03-18,29,3.0,37226.0,0.0,Bachelors
E446,Oscar Rogers,Sales,Manager,2005-03-27,40,20.0,117797.0,0.0,Bachelors
E447,Craig Cuevas PhD,Marketing,Mid-level Developer,2021-07-31,27,5.0,47935.0,1.0,MBA
E448,Michelle Robbins,Marketing,Senior Developer,2018-06-18,31,10.0,71383.0,2.0,MBA
E449,Steven Burke,Engineering,Senior Developer,2005-09-01,48,11.0,83203.0,0.0,Masters
E450,Gina Williams,Sales,Manager,2012-11-15,40,20.0,115989.0,,Masters
E451,Gary Ponce,HR,Mid-level Developer,2006-01-30,37,6.0,75185.0,0.0,Masters
E452,Elizabeth Johnson,Sales,Senior Developer,2020-12-15,32,10.0,74931.0,1.0,MBA
E453,Holly Farmer,HR,Senior Developer,2018-04-13,41,,82799.0,1.0,Bachelors
E454,Benjamin Hogan,Finance,Mid-level Developer,2008-08-28,28,5.0,47841.0,2.0,Masters
E455,John Wright,Marketing,Senior Developer,2017-09-14,30,10.0,77926.0,0.0,MBA
E456,William Torres,Marketing,Junior Developer,2018-08-08,26,3.0,36902.0,2.0,Masters
E457,Jennifer Vasquez,Finance,Senior Developer,2018-04-25,39,10.0,56158.0,,Masters
E458,John Martinez,Marketing,Manager,2019-08-29,45,20.0,116691.0,3.0,MBA
E459,Leah Lee DDS,Sales,Junior Developer,2011-07-19,29,4.0,48918.0,3.0,Bachelors
E460,Sean Morse,Engineering,Senior Developer,2006-05-28,35,10.0,78231.0,2.0,Bachelors
E461,Tyler Larson,Sales,Mid-level Developer,2016-04-18,38,6.0,77033.0,1.0,Masters
E462,Faith Espinoza,HR,Junior Developer,2020-01-06,26,4.0,41517.0,3.0,Masters
E463,Wanda George,Engineering,Senior Developer,2017-12-08,50,11.0,87616.0,3.0,MBA
E464,Katherine Ward,Engineering,Mid-level Developer,2014-10-19,34,6.0,,0.0,MBA
E465,Jonathan Hernandez,Sales,Senior Developer,2011-12-07,36,10.0,75364.0,2.0,Masters
E466,Laura Hamilton,HR,Junior Developer,2023-07-30,29,3.0,42716.0,2.0,Masters
E467,Brooke Griffin,Finance,Junior Developer,2015-06-29,23,1.0,29485.0,0.0,Bachelors
E468,Regina Wilson,Marketing,Mid-level Developer,2020-03-08,30,6.0,55273.0,1.0,Bachelors
E469,Brian Jones,Engineering,Mid-level Developer,2024-08-16,27,5.0,40056.0,1.0,Masters
E470,Robin Nelson,Engineering,Senior Developer,2009-07-18,43,11.0,91129.0,0.0,Masters
E471,Jessica Perry,Engineering,Senior Developer,2013-12-15,46,11.0,104430.0,2.0,MBA
E472,Eric Schmidt,Finance,Mid-level Developer,2021-07-12,36,6.0,,3.0,Bachelors
E473,Olivia Fletcher,Finance,Mid-level Developer,2012-04-12,37,6.0,74336.0,0.0,Masters
E474,Brian Lee,Finance,Senior Developer,2008-10-01,34,10.0,63279.0,3.0,MBA
E475,Mark Jackson,Sales,Junior Developer,2016-08-17,26,4.0,36409.0,1.0,Bachelors
E476,Vanessa Ramirez,Engineering,Junior Developer,2019-07-11,24,2.0,31641.0,,Bachelors
E477,Brittany Dyer,Sales,Mid-level Developer,2024-06-15,39,6.0,60198.0,2.0,Masters
E478,Carrie Gallegos,Finance,Mid-level Developer,2024-07-09,38,6.0,75620.0,2.0,Bachelors
E479,Crystal Sanchez,HR,Manager,2023-02-28,44,20.0,,0.0,Masters
E480,Shannon Wallace,Sales,Junior Developer,2010-12-24,29,4.0,36709.0,0.0,Bachelors
E481,Melanie Cooke,Sales,Senior Developer,2022-06-17,40,11.0,100046.0,2.0,MBA
E482,Michael Gutierrez MD,Finance,Senior Developer,2006-04-30,43,11.0,98719.0,3.0,Masters
E483,Sean Lynn,Marketing,Mid-level Developer,2021-02-12,35,6.0,70296.0,1.0,MBA
E484,Michele Garcia,HR,Mid-level Developer,2011-11-15,26,5.0,,2.0,MBA
E485,David Dixon,Marketing,Senior Developer,2009-08-30,30,10.0,64813.0,2.0,MBA
E486,Erin Williams,Sales,Mid-level Developer,2020-03-09,31,6.0,66422.0,3.0,Bachelors
E487,Sean Garcia,Marketing,Junior Developer,2020-02-23,22,2.0,30308.0,0.0,Bachelors
E488,Gary Reid,Marketing,Senior Developer,2014-11-04,46,,113320.0,1.0,MBA
E489,Jason White,HR,Senior Developer,2018-10-29,39,10.0,79179.0,2.0,Masters
E490,Timothy Cook,Finance,Manager,2020-02-13,48,20.0,115249.0,1.0,Bachelors
E491,Jamie Fisher,Engineering,Mid-level Developer,2019-01-24,31,6.0,79166.0,3.0,MBA
E492,Gregory Adams,Sales,Senior Developer,2011-11-20,47,11.0,108718.0,3.0,MBA
E493,Cameron Thomas,Sales,Junior Developer,2024-06-28,23,0.0,32360.0,0.0,Masters
E494,Monica Harris,Engineering,Manager,2016-09-16,45,20.0,103621.0,3.0,MBA
E495,Johnny Jensen,Finance,Senior Developer,2021-04-25,33,10.0,71178.0,1.0,MBA
E496,Jacqueline Martin MD,HR,Manager,2008-12-25,47,20.0,111337.0,1.0,Masters
E497,Troy Gonzalez,Sales,Mid-level Developer,2021-04-09,33,6.0,61745.0,3.0,Masters
E498,Michelle Randall,Finance,Senior Developer,2013-10-01,45,11.0,106139.0,3.0,Bachelors
E499,Dana Hill,Finance,Mid-level Developer,2006-06-19,35,6.0,50766.0,3.0,MBA
E500,Sheri Black,Finance,Junior Developer,2014-07-25,28,4.0,38220.0,3.0,Bachelors
E501,Jon Peterson,Finance,Senior Developer,2007-03-31,37,10.0,62100.0,0.0,Masters
E502,Jessica Horton,Sales,Mid-level Developer,2022-09-10,27,5.0,39227.0,0.0,Masters
E503,Jesse Chavez,Finance,Senior Developer,2020-06-02,37,10.0,56798.0,2.0,Bachelors
E504,Troy Duncan,Sales,Manager,2009-09-08,49,20.0,93034.0,2.0,MBA
E505,Sabrina Randall,HR,Mid-level Developer,2007-01-23,30,6.0,66007.0,1.0,MBA
E506,Brian Maddox,Finance,Mid-level Developer,2023-11-25,39,6.0,70194.0,,Masters
E507,Brandy Woods,Marketing,Senior Developer,2024-05-14,40,11.0,92995.0,2.0,Masters
E508,Doris Carey,Marketing,Manager,2016-10-07,50,20.0,96815.0,2.0,Masters
E509,Jessica Davis,Engineering,Mid-level Developer,2005-06-21,26,5.0,38253.0,2.0,MBA
E510,Michael Valdez,Engineering,Mid-level Developer,2011-05-20,35,6.0,57071.0,0.0,Masters
E511,Jack Murphy,HR,Mid-level Developer,2015-03-23,39,6.0,54343.0,1.0,MBA
E512,Cynthia Kirby,Finance,Senior Developer,2019-09-13,35,10.0,54420.0,2.0,Bachelors
E513,Keith Campbell,Finance,Senior Developer,2006-09-20,40,11.0,98247.0,1.0,Masters
E514,Gabrielle Jenkins,HR,Junior Developer,2017-08-15,26,4.0,44666.0,0.0,Bachelors
E515,Eric Mcdonald,HR,Senior Developer,2024-09-04,34,10.0,,3.0,Bachelors
E516,Steven Brown,Marketing,Junior Developer,2024-05-23,28,3.0,42963.0,0.0,Bachelors
E517,Elizabeth Young,Sales,Mid-level Developer,2023-07-20,26,5.0,44818.0,0.0,Bachelors
E518,Sandra Garcia,Marketing,Senior Developer,2017-08-29,42,11.0,92462.0,1.0,Masters
E519,Jose Allen,Marketing,Senior Developer,2005-07-19,34,10.0,55586.0,,Masters
E520,Kevin Edwards,HR,Mid-level Developer,2009-09-29,25,5.0,38441.0,3.0,MBA
E521,Mark Jackson,HR,Mid-level Developer,2007-12-20,32,6.0,50135.0,3.0,Bachelors
E522,Christopher Mendoza,Sales,Senior Developer,2007-07-11,47,11.0,102940.0,3.0,Masters
E523,Dr. Ronald Brady,Marketing,Senior Developer,2012-11-26,31,10.0,55659.0,3.0,MBA
E524,Julia King,Finance,Junior Developer,2024-03-12,26,3.0,44511.0,2.0,Masters
E525,Mario Adams,Engineering,Junior Developer,2005-03-27,23,2.0,23137.0,0.0,MBA
E526,Keith Patterson,Sales,Mid-level Developer,2006-03-05,28,5.0,35870.0,0.0,MBA
E527,George Weber,Finance,Senior Developer,2012-07-29,49,11.0,108874.0,2.0,Masters
E528,Andrew Lynn,Marketing,Manager,2008-10-16,50,20.0,96122.0,0.0,MBA
E529,Christina Reyes,Engineering,Senior Developer,2010-09-26,43,11.0,85944.0,1.0,Masters
E530,Deborah Calhoun,Marketing,Manager,2006-05-16,40,20.0,82348.0,0.0,MBA
E531,Walter Johnson,Finance,Manager,2023-03-21,40,20.0,109537.0,2.0,MBA
E532,Daniel Rivas,Engineering,Mid-level Developer,2022-03-23,26,5.0,39904.0,2.0,Bachelors
E533,Jacob Farmer,HR,Junior Developer,2024-02-12,24,0.0,23592.0,0.0,MBA
E534,Ronnie Phillips,Engineering,Senior Developer,2010-10-04,34,10.0,71592.0,3.0,Bachelors
E535,Matthew Ray,Finance,Senior Developer,2010-06-01,33,10.0,68736.0,3.0,Masters
E536,Kathleen Rush,HR,Junior Developer,2006-05-29,27,3.0,38051.0,3.0,MBA
E537,Jennifer Jones,Sales,Mid-level Developer,2017-12-22,38,6.0,59945.0,0.0,Masters
E538,Rachael Alvarez,Engineering,Manager,2017-08-02,40,20.0,,1.0,Masters
E539,Patrick Cannon,Marketing,Mid-level Developer,2016-01-14,33,6.0,50480.0,3.0,MBA
E540,Harold Bartlett,Engineering,Junior Developer,2017-11-10,28,3.0,41498.0,1.0,Masters
E541,Ryan Bell,HR,Manager,2008-09-14,44,20.0,101951.0,2.0,Masters
E542,Stephanie Martin,Marketing,Mid-level Developer,2018-03-21,30,6.0,52871.0,3.0,MBA
E543,Mrs. Vanessa Robertson,HR,Manager,2017-02-09,43,20.0,104563.0,3.0,MBA
E544,John Miller,Engineering,Manager,2012-04-12,48,20.0,111897.0,1.0,Masters
E545,Mrs. Patty Simmons,HR,Senior Developer,2010-01-19,43,11.0,116289.0,3.0,Masters
E546,Cynthia Thomas,HR,Junior Developer,2022-06-20,25,4.0,48371.0,1.0,Bachelors
E547,Michael Craig,HR,Manager,2005-11-02,50,20.0,94303.0,2.0,MBA
E548,Christine Mccullough,Finance,Junior Developer,2022-05-19,24,2.0,22937.0,0.0,MBA
E549,Alvin Sanchez DDS,HR,Senior Developer,2016-09-04,36,10.0,,0.0,Masters
E550,Timothy Young,Finance,Manager,2017-02-19,47,20.0,91243.0,0.0,Masters
E551,Vanessa Sanders,HR,Senior Developer,2012-09-26,39,10.0,50951.0,3.0,MBA
E552,Luis Contreras,Engineering,Senior Developer,2024-06-12,48,11.0,83429.0,3.0,Masters
E553,Johnny Perez,Marketing,Junior Developer,2013-08-23,22,1.0,25268.0,0.0,MBA
E554,Caleb Davis,Finance,Junior Developer,2008-10-24,26,3.0,38667.0,3.0,MBA
E555,Ronald Jenkins,Finance,Junior Developer,2022-09-23,26,4.0,43021.0,1.0,Bachelors
E556,Haley Case,Marketing,Senior Developer,2020-02-14,47,11.0,118697.0,0.0,MBA
E557,Joshua Stephenson,HR,Mid-level Developer,2016-08-08,30,6.0,79841.0,,Masters
